date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:30:33	35403/35403	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:32%20GMT	https://w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/49-20200717030115.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/49-20200717030115.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:33	360660/360660	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:33%20GMT	https://w.ladicdn.com/s750x650/5eb0dc7d9b2238094c020bec/4-20200717032604.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s750x650/5eb0dc7d9b2238094c020bec/4-20200717032604.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:34	56014/56014	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:33%20GMT	https://w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/4-20200717032604.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/4-20200717032604.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:34	330700/330700	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:33%20GMT	https://w.ladicdn.com/s750x650/5eb0dc7d9b2238094c020bec/3-20200717032631.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s750x650/5eb0dc7d9b2238094c020bec/3-20200717032631.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:34	50080/50080	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:33%20GMT	https://w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/3-20200717032631.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/3-20200717032631.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:34	39652/39652	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:34%20GMT	https://w.ladicdn.com/s900x650/5eb0dc7d9b2238094c020bec/ac3484526e279279cb36-20200718071032.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s900x650/5eb0dc7d9b2238094c020bec/ac3484526e279279cb36-20200718071032.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:34	25101/25101	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:34%20GMT	https://w.ladicdn.com/s750x550/5eb0dc7d9b2238094c020bec/3f12a34591236d7d3432-20200716031513.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s750x550/5eb0dc7d9b2238094c020bec/3f12a34591236d7d3432-20200716031513.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:35	57184/57184	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:34%20GMT	https://w.ladicdn.com/s750x550/5eb0dc7d9b2238094c020bec/51868de8b98845d61c99-20200716080934.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s750x550/5eb0dc7d9b2238094c020bec/51868de8b98845d61c99-20200716080934.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:35	10291/10291	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/Ffs01naQh2c/hqdefault.jpg	D:/Documents/Clone%20Ladi/Ladi/img.youtube.com/vi/Ffs01naQh2c/hqdefault.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:35	34312/34312	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:35%20GMT	https://w.ladicdn.com/s500x550/5eb0dc7d9b2238094c020bec/dae-20200525084959-1-20200716083213.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s500x550/5eb0dc7d9b2238094c020bec/dae-20200525084959-1-20200716083213.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:35	34312/34312	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:35%20GMT	https://w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/dae-20200525084959-1-20200716083213.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/dae-20200525084959-1-20200716083213.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:36	33984/33984	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:35%20GMT	https://w.ladicdn.com/s500x550/5eb0dc7d9b2238094c020bec/cach-giam-beo-bung-sau-sinh-1-20200509081858-1-20200716084454.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s500x550/5eb0dc7d9b2238094c020bec/cach-giam-beo-bung-sau-sinh-1-20200509081858-1-20200716084454.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:36	33984/33984	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:35%20GMT	https://w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/cach-giam-beo-bung-sau-sinh-1-20200509081858-1-20200716084454.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/cach-giam-beo-bung-sau-sinh-1-20200509081858-1-20200716084454.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:36	36836/36836	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:36%20GMT	https://w.ladicdn.com/s500x550/5eb0dc7d9b2238094c020bec/an-ko-kiem-soat-min-20200717021845.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s500x550/5eb0dc7d9b2238094c020bec/an-ko-kiem-soat-min-20200717021845.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:36	30575/30575	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:36%20GMT	https://w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/an-ko-kiem-soat-min-20200717021845.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/an-ko-kiem-soat-min-20200717021845.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:37	49555/49555	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:36%20GMT	https://w.ladicdn.com/s500x550/5eb0dc7d9b2238094c020bec/1399948751-3068_121102183724_1-20200717022127.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s500x550/5eb0dc7d9b2238094c020bec/1399948751-3068_121102183724_1-20200717022127.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:37	34462/34462	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:36%20GMT	https://w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/1399948751-3068_121102183724_1-20200717022127.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/1399948751-3068_121102183724_1-20200717022127.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:37	1022385/1022385	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:36%20GMT	https://w.ladicdn.com/s800x650/5eb0dc7d9b2238094c020bec/345-20200717101758.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s800x650/5eb0dc7d9b2238094c020bec/345-20200717101758.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:37	10770/10770	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/b_HuzeU4QzU/hqdefault.jpg	D:/Documents/Clone%20Ladi/Ladi/img.youtube.com/vi/b_HuzeU4QzU/hqdefault.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
